time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance,position_covariance_type
2022/03/21/14:42:51.918654,32905,1647841371,799941741,gps,2,1,37.3651153,126.7240496,33.502,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:52.017832,32906,1647841371,899941717,gps,2,1,37.3651192,126.7240548,33.506,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:52.119300,32907,1647841371,999941694,gps,2,1,37.3651233,126.7240597,33.508,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:52.234201,32908,1647841372,99941669,gps,2,1,37.3651275,126.7240645,33.512,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:52.320706,32909,1647841372,199941645,gps,2,1,37.3651318,126.7240691,33.51,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:52.420063,32910,1647841372,299941621,gps,2,1,37.3651362,126.7240735,33.505,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:52.526232,32911,1647841372,399941598,gps,2,1,37.3651406,126.7240778,33.498,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:52.619358,32912,1647841372,499941574,gps,2,1,37.3651452,126.7240819,33.495,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:52.720504,32913,1647841372,599941550,gps,2,1,37.3651498,126.724086,33.492,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:52.820681,32914,1647841372,699941526,gps,2,1,37.3651545,126.7240898,33.487,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:52.920093,32915,1647841372,799941502,gps,2,1,37.3651592,126.7240936,33.485,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:53.016281,32916,1647841372,899941478,gps,2,1,37.365164,126.7240972,33.482,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:53.125889,32917,1647841372,999941455,gps,2,1,37.3651689,126.7241006,33.478,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:53.224902,32918,1647841373,99941430,gps,2,1,37.3651738,126.724104,33.475,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:53.329123,32919,1647841373,199941407,gps,2,1,37.3651786,126.7241073,33.469,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:53.420826,32920,1647841373,299941383,gps,2,1,37.3651836,126.7241106,33.462,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:53.519926,32921,1647841373,399941359,gps,2,1,37.3651885,126.7241138,33.457,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:53.620802,32922,1647841373,499941335,gps,2,1,37.3651935,126.724117,33.45,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:53.720253,32923,1647841373,599941311,gps,2,1,37.3651986,126.7241202,33.445,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:53.819837,32924,1647841373,699941287,gps,2,1,37.3652036,126.7241233,33.44,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:53.916266,32925,1647841373,799941264,gps,2,1,37.3652087,126.7241265,33.433,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:54.020139,32926,1647841373,899941240,gps,2,1,37.3652138,126.7241297,33.428,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:54.124983,32927,1647841373,999941217,gps,2,1,37.3652188,126.7241328,33.424,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:54.230711,32928,1647841374,99941192,gps,2,1,37.3652239,126.724136,33.419,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:54.321282,32929,1647841374,199941168,gps,2,1,37.3652291,126.7241393,33.415,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:54.420369,32930,1647841374,299941144,gps,2,1,37.3652342,126.7241425,33.41,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:54.522399,32931,1647841374,399941120,gps,2,1,37.3652393,126.7241458,33.406,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:54.619884,32932,1647841374,499941097,gps,2,1,37.3652445,126.7241492,33.403,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:54.718978,32933,1647841374,599941073,gps,2,1,37.3652497,126.7241525,33.402,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:54.816027,32934,1647841374,699941049,gps,2,1,37.3652548,126.7241559,33.399,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:54.918809,32935,1647841374,799941025,gps,2,1,37.36526,126.7241594,33.397,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:55.018232,32936,1647841374,899941001,gps,2,1,37.3652652,126.724163,33.396,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:55.124210,32937,1647841374,999940978,gps,2,1,37.3652703,126.7241667,33.395,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:55.228006,32938,1647841375,99940953,gps,2,1,37.3652754,126.7241705,33.396,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:55.320961,32939,1647841375,199940929,gps,2,1,37.3652805,126.7241743,33.398,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:55.423470,32940,1647841375,299940906,gps,2,1,37.3652856,126.7241784,33.402,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:55.520982,32941,1647841375,399940882,gps,2,1,37.3652906,126.7241824,33.402,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:55.625235,32942,1647841375,499940858,gps,2,1,37.3652956,126.7241866,33.398,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:55.716987,32943,1647841375,599940834,gps,2,1,37.3653005,126.7241909,33.396,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:55.821126,32944,1647841375,699940810,gps,2,1,37.3653053,126.7241954,33.398,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:55.920505,32945,1647841375,799940786,gps,2,1,37.3653101,126.7242,33.398,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:56.021206,32946,1647841375,899940762,gps,2,1,37.3653148,126.7242047,33.399,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:56.126191,32947,1647841375,999940739,gps,2,1,37.3653194,126.7242095,33.399,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:56.231136,32948,1647841376,99940714,gps,2,1,37.3653239,126.7242145,33.403,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:56.322961,32949,1647841376,199940691,gps,2,1,37.3653284,126.7242195,33.402,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:56.423141,32950,1647841376,299940667,gps,2,1,37.3653328,126.7242247,33.402,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:56.522077,32951,1647841376,399940643,gps,2,1,37.3653371,126.72423,33.401,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:56.622050,32952,1647841376,499940619,gps,2,1,37.3653413,126.7242353,33.404,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:56.721078,32953,1647841376,599940595,gps,2,1,37.3653455,126.7242408,33.403,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:56.820501,32954,1647841376,699940571,gps,2,1,37.3653496,126.7242463,33.4,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:56.921346,32955,1647841376,799940547,gps,2,1,37.3653537,126.7242518,33.395,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:57.021223,32956,1647841376,899940524,gps,2,1,37.3653577,126.7242574,33.393,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:57.125334,32957,1647841376,999940501,gps,2,1,37.3653617,126.7242631,33.39,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:57.222480,32958,1647841377,99940476,gps,2,1,37.3653657,126.7242687,33.386,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:57.329376,32959,1647841377,199940452,gps,2,1,37.3653696,126.7242744,33.379,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:57.421029,32960,1647841377,299940428,gps,2,1,37.3653735,126.7242802,33.373,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:57.517205,32961,1647841377,399940404,gps,2,1,37.3653774,126.724286,33.368,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:57.622506,32962,1647841377,499940380,gps,2,1,37.3653812,126.7242917,33.364,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:57.720503,32963,1647841377,599940357,gps,2,1,37.3653851,126.7242975,33.36,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:57.821579,32964,1647841377,699940333,gps,2,1,37.365389,126.7243032,33.357,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:57.921027,32965,1647841377,799940309,gps,2,1,37.3653928,126.724309,33.354,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:58.019522,32966,1647841377,899940285,gps,2,1,37.3653967,126.7243148,33.353,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:58.127136,32967,1647841377,999940262,gps,2,1,37.3654006,126.7243205,33.354,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:58.220324,32968,1647841378,99940237,gps,2,1,37.3654045,126.7243262,33.355,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:58.328083,32969,1647841378,199940213,gps,2,1,37.3654084,126.7243318,33.354,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:58.417433,32970,1647841378,299940190,gps,2,1,37.3654123,126.7243374,33.352,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:58.522255,32971,1647841378,399940166,gps,2,1,37.3654163,126.7243429,33.352,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:58.626368,32972,1647841378,499940142,gps,2,1,37.3654204,126.7243484,33.35,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:58.723007,32973,1647841378,599940118,gps,2,1,37.3654245,126.7243537,33.348,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:58.822838,32974,1647841378,699940094,gps,2,1,37.3654286,126.7243591,33.345,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:58.921274,32975,1647841378,799940070,gps,2,1,37.3654328,126.7243642,33.345,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:59.022180,32976,1647841378,899940046,gps,2,1,37.3654371,126.7243693,33.342,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:59.127502,32977,1647841378,999940023,gps,2,1,37.3654414,126.7243742,33.341,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:59.224398,32978,1647841379,99939999,gps,2,1,37.3654458,126.724379,33.339,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:59.327380,32979,1647841379,199939975,gps,2,1,37.3654503,126.7243837,33.336,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:59.421423,32980,1647841379,299939951,gps,2,1,37.3654549,126.7243881,33.332,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:59.521016,32981,1647841379,399939927,gps,2,1,37.3654596,126.7243924,33.329,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:59.628509,32982,1647841379,499939903,gps,2,1,37.3654643,126.7243966,33.321,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:59.722649,32983,1647841379,599939879,gps,2,1,37.3654691,126.7244005,33.322,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:59.821457,32984,1647841379,699939856,gps,2,1,37.3654738,126.7244042,33.324,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:59.922876,32985,1647841379,799939832,gps,2,1,37.3654787,126.7244078,33.325,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:00.022399,32986,1647841379,899939808,gps,2,1,37.3654835,126.7244111,33.323,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:00.127561,32987,1647841379,999939785,gps,2,1,37.3654884,126.7244142,33.32,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:00.218507,32988,1647841380,99939760,gps,2,1,37.3654933,126.7244171,33.313,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:00.322397,32989,1647841380,199939736,gps,2,1,37.3654983,126.7244198,33.31,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:00.421280,32990,1647841380,299939713,gps,2,1,37.3655032,126.7244222,33.307,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:00.524590,32991,1647841380,399939689,gps,2,1,37.3655083,126.7244244,33.303,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:00.628646,32992,1647841380,499939665,gps,2,1,37.3655133,126.7244264,33.304,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:00.720873,32993,1647841380,599939641,gps,2,1,37.3655183,126.7244281,33.304,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:00.821467,32994,1647841380,699939617,gps,2,1,37.3655233,126.7244295,33.305,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:00.921611,32995,1647841380,799939593,gps,2,1,37.3655283,126.7244308,33.307,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:01.019513,32996,1647841380,899939569,gps,2,1,37.3655333,126.7244318,33.308,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:01.120993,32997,1647841380,999939547,gps,2,1,37.3655383,126.7244326,33.305,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:01.222018,32998,1647841381,99939522,gps,2,1,37.3655433,126.7244332,33.3,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:01.321126,32999,1647841381,199939498,gps,2,1,37.3655483,126.7244336,33.297,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:01.421529,33000,1647841381,299939474,gps,2,1,37.3655533,126.7244337,33.294,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:01.521605,33001,1647841381,399939450,gps,2,1,37.3655582,126.7244338,33.289,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:01.621198,33002,1647841381,499939426,gps,2,1,37.3655632,126.7244337,33.286,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:01.722448,33003,1647841381,599939403,gps,2,1,37.3655681,126.7244335,33.284,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:01.822450,33004,1647841381,699939379,gps,2,1,37.365573,126.7244332,33.28,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:01.921175,33005,1647841381,799939355,gps,2,1,37.3655779,126.7244327,33.274,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:02.017306,33006,1647841381,899939331,gps,2,1,37.3655829,126.7244322,33.273,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:02.126655,33007,1647841381,999939308,gps,2,1,37.3655878,126.7244315,33.273,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:02.227698,33008,1647841382,99939283,gps,2,1,37.3655927,126.7244308,33.268,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:02.330262,33009,1647841382,199939259,gps,2,1,37.3655976,126.7244301,33.259,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:02.429358,33010,1647841382,299939235,gps,2,1,37.3656025,126.7244293,33.251,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:02.520531,33011,1647841382,399939212,gps,2,1,37.3656075,126.7244285,33.241,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:02.628110,33012,1647841382,499939188,gps,2,1,37.3656124,126.7244277,33.23,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:02.721565,33013,1647841382,599939164,gps,2,1,37.3656173,126.7244269,33.221,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:02.820652,33014,1647841382,699939140,gps,2,1,37.3656222,126.724426,33.21,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:02.917599,33015,1647841382,799939116,gps,2,1,37.3656271,126.7244251,33.204,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:03.020717,33016,1647841382,899939092,gps,2,1,37.3656321,126.7244243,33.197,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:03.125782,33017,1647841382,999939069,gps,2,1,37.365637,126.7244234,33.193,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:03.223722,33018,1647841383,99939044,gps,2,1,37.3656419,126.7244225,33.187,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:03.323302,33019,1647841383,199939021,gps,2,1,37.3656468,126.7244217,33.185,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:03.423610,33020,1647841383,299938997,gps,2,1,37.3656517,126.724421,33.18,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:03.521699,33021,1647841383,399938973,gps,2,1,37.3656567,126.7244202,33.179,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:03.621636,33022,1647841383,499938949,gps,2,1,37.3656616,126.7244195,33.175,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:03.721082,33023,1647841383,599938925,gps,2,1,37.3656665,126.7244189,33.174,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:03.817300,33024,1647841383,699938901,gps,2,1,37.3656715,126.7244184,33.167,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:03.919574,33025,1647841383,799938877,gps,2,1,37.3656764,126.724418,33.164,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:04.019168,33026,1647841383,899938854,gps,2,1,37.3656813,126.7244176,33.162,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:43:04.127390,33027,1647841383,999938831,gps,2,1,37.3656863,126.7244174,33.163,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
